ImageId,EncodedPixels
20200506_151600, 220004 3 220515 6 221026 9 221537 11 222049 12 222561 13 223073 15 223585 16 224097 17 224609 19 225121 19 225633 21 226145 21 226657 22 227169 22 227681 23 228194 22 228706 22 229218 23 229730 23 230242 24 230754 24 231266 25 231778 25 232290 25 232802 26 233314 26 233826 26 234338 27 234850 27 235362 27 235874 28 236386 28 236898 28 237410 29 237922 28 238434 28 238946 28 239459 27 239971 26 240483 26 240995 26 241507 26 242020 25 242532 25 243044 25 243557 24 244069 24 244582 23 245095 22 245608 21 246122 19 246635 19 247148 18 247661 17 248173 17 248686 17 249199 16 249711 16 250223 16 250736 16 251249 15 251761 16 252274 15 252786 15 253302 11 253815 10 254329 8 254841 8 255354 7 255867 5 256381 1
20200506_151600, 169845 1 170336 10 170356 6 170845 14 170866 5 171356 26 171867 27 172378 28 172889 28 173400 29 173912 29 174423 30 174935 30 175446 31 175957 32 176469 32 176980 32 177492 32 178004 32 178515 33 179027 33 179538 33 180050 33 180562 33 181074 32 181585 32 182097 31 182609 31 183120 32 183632 31 184143 32 184655 32 185166 33 185678 33 186190 32 186701 31 186733 1 187213 28 187724 27 188236 26 188747 27 189259 26 189770 26 189805 2 190282 25 190317 2 190794 24 190828 2 191305 24 191340 2 191817 22 191852 2 192328 21 192365 1 192839 21 193350 21 193862 19 194373 19 194885 18 195397 17 195909 16 196421 15 196933 14 197446 12 197958 10 198470 9 198983 7
20200506_151600, 112979 17 113001 8 113489 34 114001 36 114511 38 115021 41 115531 43 116042 45 116552 47 117063 47 117574 48 118085 48 118596 49 119107 49 119619 47 120130 47 120642 46 121154 45 121665 46 122177 45 122688 45 123200 44 123711 44 124222 44 124733 45 125244 45 125756 43 126267 44 126778 44 127289 44 127800 44 128311 44 128822 44 129334 43 129845 43 130357 43 130869 41 131380 41 131892 41 132405 39 132917 37 133430 35 133955 20 134478 4
20200506_151600, 8396 2 8907 4 9418 7 9929 9 10441 10 10952 12 11464 13 11976 13 12488 15 12999 17 13511 19 14023 22 14535 23 15047 24 15559 24 16071 25 16583 26 17095 26 17608 26 18120 26 18632 27 19144 27 19656 28 20168 29 20681 29 21193 29 21705 30 22217 30 22729 30 23242 29 23754 29 24266 29 24778 29 25290 30 25803 29 26315 29 26827 29 27339 29 27852 28 28364 29 28877 28 29391 27 29903 27 30416 28 30929 27 31442 27 31954 27 32467 27 32980 26 33494 24 34007 23 34520 22 35035 20 35551 16 36065 14 36578 12 37090 12 37602 12 38116 10 38631 7 39145 3
20200506_151600, 145093 2 145603 7 146114 9 146626 11 147138 14 147649 16 148161 17 148673 18 149185 19 149697 20 150209 21 150721 22 151232 23 151744 24 152255 25 152767 25 153278 27 153790 27 154302 27 154814 28 155326 28 155838 28 156350 29 156862 30 157374 29 157886 28 158398 27 158908 1 158910 27 159420 29 159932 29 160444 29 160956 29 161468 29 161980 29 162492 29 163004 29 163515 30 164027 30 164540 29 165052 29 165564 29 166076 29 166588 29 167100 29 167612 29 168124 29 168636 29 169149 28 169661 28 170173 28 170686 27 171198 27 171711 26 172223 26 172735 26 173248 25 173761 24 174274 22 174787 21 175301 16
20200506_151600, 189069 6 189579 10 190090 12 190601 13 191112 14 191623 15 192133 17 192645 16 193154 19 193665 20 194177 20 194687 22 195198 22 195709 23 196219 25 196731 24 197242 25 197753 26 198265 26 198776 27 199288 26 199800 26 200311 27 200823 27 201334 28 201846 28 202356 29 202867 30 203379 30 203891 30 204402 30 204914 30 205426 30 205938 30 206450 30 206962 30 207474 29 207987 28 208499 28 209011 28 209524 27 210036 27 210549 25 211061 25 211574 23 212087 22 212600 20 213113 18 213626 16 214139 15 214652 13 215165 11 215680 7
20200506_151600, 41123 2 41630 10 42135 18 42642 23 43151 27 43662 28 44171 31 44682 32 45191 35 45700 38 46204 46 46713 49 47224 50 47736 50 48248 50 48760 50 49272 49 49785 48 50297 48 50810 47 51323 46 51836 44 52350 42 52863 41 53376 39 53889 38 54402 36 54914 36 55427 34 55941 31 56454 29 56968 26 57482 23 57995 21 58510 17 59029 9
20200506_151600, 227042 2 227552 8 228063 12 228575 14 229086 17 229598 18 230109 20 230620 22 231132 24 231644 26 232156 26 232668 26 233180 27 233691 29 234203 29 234715 30 235227 31 235739 32 236251 32 236763 32 237275 33 237787 33 238300 33 238812 34 239324 34 239836 34 240348 34 240860 34 241373 33 241885 33 242397 33 242910 32 243422 32 243934 32 244447 31 244960 30 245472 30 245985 29 246497 28 247009 28 247522 27 248034 27 248547 25 249060 23 249573 22 250086 20 250599 19 251112 18 251625 16 252139 14 252653 11 253166 10 253679 9 254191 9 254703 8 255216 7 255729 5
20200506_151600, 173874 2 174385 4 174896 6 175407 8 175918 9 176429 10 176941 10 177453 10 177964 12 178476 12 178988 12 179500 12 180011 13 180523 13 181034 14 181546 14 182058 14 182569 15 183081 15 183592 16 184103 17 184615 18 185127 18 185638 20 186149 22 186661 23 187173 26 187685 26 188197 26 188709 26 189221 27 189733 27 190245 27 190756 28 191268 28 191780 28 192292 28 192804 28 193316 28 193828 28 194340 28 194852 28 195364 28 195876 28 196388 27 196900 27 197412 27 197924 27 198436 27 198948 27 199460 27 199972 27 200484 27 200996 27 201508 27 202020 26 202532 26 203044 26 203556 25 204068 25 204580 25 205093 23 205605 23 206116 23 206628 22 207140 22 207652 21 208164 20 208676 19 209188 18 209700 16 210212 15 210724 14 211237 13 211749 12 212261 11 212774 9 213288 5
20200506_151600, 186019 2 186530 5 187041 6 187553 7 188064 8 188576 8 189088 9 189599 10 190111 11 190622 13 191134 13 191646 14 192157 15 192669 16 193179 18 193691 19 194202 20 194714 20 195225 21 195737 20 196248 21 196760 21 197272 21 197783 22 198295 22 198807 22 199319 22 199831 22 200342 23 200854 23 201366 23 201878 23 202390 23 202902 22 203414 22 203926 22 204438 22 204951 21 205463 21 205975 21 206487 18 206506 2 206999 18 207018 2 207512 17 207531 1 208024 17 208043 1 208536 17 208555 1 209049 15 209067 1 209561 16 209579 1 210073 16 210091 1 210585 16 211097 16 211609 16 212122 17 212634 17 213146 18 213657 19 214169 16 214187 1 214682 14 215194 16 215706 16 216217 16 216729 15 217241 15 217753 14 218265 13 218777 13 219289 12 219801 10 220313 10 220826 8 221338 7 221851 6 222363 5 222876 3
20200506_151600, 11923 3 12435 4 12946 6 13458 7 13970 7 14482 8 14994 8 15506 9 16018 9 16530 10 17042 11 17554 12 18066 13 18578 13 19090 15 19602 16 20114 17 20626 20 21138 20 21650 21 22162 21 22674 22 23186 22 23698 23 24210 23 24722 24 25234 25 25746 26 26258 26 26770 27 27282 27 27794 28 28307 27 28819 27 29332 26 29844 26 30357 26 30869 26 31382 25 31896 23 32408 23 32921 22 33434 20 33947 19 34460 17 34973 14 35487 10 36001 7 36515 3
20200506_151600, 241305 9 241812 15 242323 17 242833 19 243343 22 243854 23 244364 25 244876 26 245387 27 245898 28 246410 28 246922 28 247433 29 247945 29 248457 29 248969 29 249482 29 249994 29 250506 29 251022 25 251536 23 252049 22 252561 21 253074 20 253587 19 254100 17 254613 15 255125 14 255639 10 256152 7 256665 5
20200506_151600, 194238 3 194734 1 194747 8 195246 1 195258 10 195757 2 195769 11 196269 2 196279 14 196781 3 196789 17 197293 3 197300 19 197805 4 197810 21 198317 26 198829 26 199341 26 199853 26 200365 26 200877 26 201389 26 201901 26 202413 26 202924 27 203436 28 203948 28 204460 28 204972 27 205484 27 205996 27 206505 1 206508 27 207017 1 207020 27 207529 2 207532 27 208041 2 208044 27 208553 2 208556 26 209064 3 209068 26 209577 2 209580 26 210089 2 210092 26 210601 29 211113 29 211625 28 212139 25 212651 25 213164 23 213676 22 214185 2 214188 22 214696 3 214700 20 215213 19 215728 14 216240 13 216753 11 217266 9 217779 4
20200506_151600, 152399 1 152910 4 153421 6 153932 8 154444 8 154956 8 155467 9 155979 10 156490 11 157002 11 157513 12 158025 12 158537 12 159048 13 159559 14 160070 15 160581 16 161091 18 161602 18 162114 18 162626 18 163137 19 163648 20 164160 20 164671 21 165183 21 165694 22 166205 23 166717 23 167228 24 167740 24 168252 25 168764 25 169275 26 169787 26 170299 26 170811 25 171322 26 171834 26 172346 26 172858 26 173370 26 173881 26 174393 26 174905 26 175417 26 175928 27 176440 27 176952 26 177464 26 177976 26 178488 25 179000 25 179512 25 180024 25 180536 25 181048 24 181560 24 182072 24 182584 23 183096 23 183608 22 184120 22 184633 20 185145 16 185658 12 186171 9 186684 6
20200506_151600, 150243 5 150754 9 151266 11 151777 13 152289 13 152800 15 153312 15 153824 15 154335 17 154847 17 155358 18 155870 17 156380 20 156892 20 157403 21 157914 22 158425 22 158937 22 159449 22 159961 22 160473 22 160985 22 161497 22 162009 22 162521 22 163033 23 163545 23 164057 23 164569 23 165081 23 165593 23 166105 23 166617 23 167129 23 167641 23 168153 23 168665 23 169177 23 169689 23 170201 23 170713 23 171225 23 171737 23 172249 23 172761 23 173273 23 173785 22 174297 22 174809 22 175321 22 175833 22 176346 21 176858 20 177370 19 177883 17 178395 17 178907 17 179419 16 179931 16 180443 16 180955 15 181467 15 181980 14 182493 13 183005 13 183518 12 184030 11 184542 11 185055 10 185567 10 186079 10 186591 10 187103 10 187615 10 188128 8 188640 8 189152 8 189665 6 190177 6 190689 6 191202 4
20200506_151600, 226483 9 226993 13 227504 16 228015 18 228526 20 229037 22 229548 25 230059 27 230570 29 231082 29 231593 31 232105 31 232617 31 233129 31 233640 33 234152 33 234664 33 235176 33 235687 34 236199 34 236711 34 237223 34 237734 34 238246 34 238757 35 239269 35 239781 35 240293 34 240805 34 241316 34 241828 34 242341 32 242853 31 243366 30 243878 29 244390 28 244902 27 245414 26 245927 24 246439 23 246952 21 247465 19 247977 18 248490 16 249003 14 249516 12
20200506_151600, 169854 3 170364 6 170871 11 171382 13 171894 13 172406 14 172917 15 173429 15 173941 15 174453 16 174965 16 175477 16 175989 17 176501 17 177012 18 177524 18 178036 18 178548 19 179060 19 179571 20 180083 20 180595 20 181107 20 181619 20 182131 20 182642 21 183154 21 183666 21 184177 22 184689 22 185201 22 185713 22 186224 23 186736 24 187248 23 187759 24 188271 24 188783 24 189295 24 189807 24 190319 24 190830 25 191342 25 191854 25 192366 25 192878 25 193390 25 193902 25 194414 25 194926 24 195438 24 195950 24 196462 24 196975 23 197488 22 198000 22 198513 20 199025 20 199538 19 200050 18 200562 18 201075 17 201587 16 202099 16 202612 15 203124 14 203636 14 204148 13 204660 13 205172 13 205685 11 206197 11 206710 10 207222 10 207735 8 208248 7 208760 6 209273 5 209787 1
20200506_151600, 231719 7 232229 10 232739 13 233251 13 233763 14 234275 14 234786 16 235298 16 235810 17 236322 18 236834 18 237345 20 237857 20 238369 20 238881 21 239393 21 239905 21 240416 23 240928 23 241440 23 241952 24 242464 24 242976 24 243488 24 244000 24 244512 25 245023 26 245535 26 246047 26 246559 26 247071 26 247583 26 248095 26 248607 26 249119 26 249631 26 250142 27 250654 27 251166 27 251678 27 252191 25 252704 24 253216 24 253728 24 254241 22 254754 21 255267 19 255780 18 256292 17 256805 15 257318 14 257831 12 258343 11 258855 10 259367 9 259879 8 260390 8
20200506_151600, 251667 5 252175 12 252683 17 253194 20 253705 22 254216 25 254726 28 255237 30 255747 33 256259 33 256770 35 257282 36 257794 37 258306 37 258817 38 259329 38 259841 38 260353 37 260865 37 261378 35 261890 33
20200506_151600, 254648 7 254664 11 255155 18 255174 15 255667 35 256177 37 256688 39 257200 39 257712 40 258224 40 258736 40 259248 40 259760 40 260272 40 260784 39 261297 38 261809 37
20200506_151601, 112362 6 112871 13 113381 16 113891 19 114402 22 114913 27 115424 34 115935 37 116446 38 116958 38 117469 39 117981 41 118491 43 119002 43 119514 43 120025 44 120537 44 121048 45 121560 45 122071 46 122583 45 123094 46 123606 46 124117 47 124629 47 125141 47 125652 48 126164 48 126676 48 127187 50 127699 50 128211 50 128723 50 129235 51 129747 50 130259 50 130770 51 131282 51 131794 51 132306 51 132818 51 133330 51 133841 51 134353 51 134865 51 135377 51 135889 51 136400 52 136911 52 137423 52 137935 52 138447 51 138959 51 139470 51 139982 51 140494 50 141006 49 141518 48 142030 47 142542 45 143054 44 143566 43 144078 42 144590 41 145102 40 145614 39 146126 38 146638 36 147150 33 147662 25 148174 22 148686 21 149198 20 149711 18 150223 16 150736 13
20200506_151601, 81158 2 81669 4 82181 4 82693 5 83205 5 83717 6 84229 6 84741 7 85252 8 85764 8 86276 9 86788 9 87300 10 87812 10 88324 10 88836 11 89347 12 89859 12 90371 12 90883 13 91395 14 91907 15 92419 15 92931 16 93443 17 93954 20 94466 21 94978 21 95490 22 96002 22 96513 23 97025 24 97537 24 98049 24 98561 24 99073 25 99584 26 100096 26 100608 27 101120 27 101632 27 102144 28 102656 28 103168 28 103680 29 104192 29 104704 29 105216 29 105728 29 106240 29 106752 29 107264 29 107777 28 108289 28 108801 28 109314 27 109826 27 110339 26 110851 26 111363 26 111875 26 112387 26 112900 25 113412 25 113924 26 114436 26 114948 26 115460 26 115972 26 116484 26 116996 26 117508 26 118022 24 118538 20 119051 19 119565 17 120078 16 120590 16 121103 15 121616 14 122128 14 122640 14 123152 14 123665 13 124177 13 124689 13 125202 12 125714 12 126228 8
20200506_151601, 203093 3 203604 5 204114 9 204625 10 205136 11 205647 13 206158 15 206669 18 207181 18 207692 19 208203 21 208715 22 209226 23 209737 25 210248 27 210759 29 211270 30 211782 31 212293 32 212805 32 213316 33 213828 33 214339 34 214851 34 215363 34 215874 35 216386 35 216898 34 217409 35 217921 34 218433 34 218944 34 219456 34 219968 33 220480 32 220992 31 221504 30 222015 31 222527 30 223039 29 223550 30 224062 30 224573 30 225085 29 225596 29 226108 28 226619 26 227131 23 227643 22 228155 15 228667 13 229179 12 229691 10 230203 8 230716 4
20200506_151601, 186219 14 186728 27 187238 32 187749 34 188260 35 188771 36 189282 37 189793 39 190304 40 190814 41 191325 42 191836 43 192348 43 192860 43 193372 42 193883 43 194395 43 194907 42 195418 43 195930 42 196442 42 196954 41 197466 40 197978 39 198490 38 199002 38 199514 37 200026 36 200538 35 201050 34 201562 34 202074 32 202586 31 203098 31 203611 28 204123 27 204635 24 205147 22 205660 19 206173 1 206176 14 206689 12 207201 12 207715 8 208228 6 208742 3
20200506_151601, 202927 3 203435 10 203945 14 204456 17 204967 19 205478 22 205989 24 206500 26 207011 27 207523 28 208034 29 208545 30 209056 33 209568 33 210079 35 210591 35 211102 36 211614 36 212126 36 212638 36 213149 36 213661 35 214172 36 214684 35 215196 35 215708 34 216220 34 216731 34 217243 34 217755 34 218266 34 218777 35 219288 35 219799 36 220310 37 220821 37 221332 37 221844 36 222356 35 222867 36 223379 36 223891 35 224403 34 224914 33 225426 30 225938 26 226450 22 226963 20 227476 17 227989 11
20200506_151601, 70529 1 71039 6 71549 9 72061 9 72572 10 73084 10 73595 11 74105 14 74611 2 74614 16 75116 25 75627 26 76137 27 76648 28 77158 29 77669 29 78181 28 78692 28 79204 27 79715 28 80227 27 80739 27 81250 28 81762 28 82274 27 82786 27 83297 28 83809 28 84321 27 84832 28 85344 28 85856 27 86367 28 86879 28 87391 27 87902 28 88414 27 88926 27 89438 27 89950 26 90462 26 90973 26 91485 26 91997 26 92509 26 93021 26 93533 26 94045 26 94557 25 95069 25 95581 25 96093 25 96605 24 97117 24 97630 22 98142 22 98654 22 99167 21 99679 20 100192 19 100704 19 101217 18 101729 18 102242 16 102754 16 103267 15 103779 15 104292 14 104804 13 105318 11 105833 7 106348 3
20200506_151601, 140559 4 141068 9 141580 11 142091 14 142603 16 143115 17 143627 19 143659 2 144140 21 144170 3 144652 22 144681 5 145165 34 145677 34 146189 34 146701 34 147213 34 147724 35 148236 35 148747 36 149259 36 149770 38 150282 38 150323 1 150793 39 150834 3 151305 44 151816 45 152328 45 152837 45 152883 2 153349 45 153395 2 153860 46 153907 2 154371 47 154420 1 154883 47 154931 2 155394 51 155906 51 156418 51 156930 51 157442 51 157954 51 158466 50 158978 50 159490 50 160002 50 160514 50 161026 50 161538 50 162050 49 162562 49 163074 49 163586 48 164098 48 164609 48 165121 47 165633 47 166145 46 166657 46 167169 45 167681 45 168193 45 168705 45 169216 45 169728 44 170240 41 170751 42 171263 42 171775 42 172286 43 172798 42 173310 41 173821 38 174333 36 174845 34 175357 33 175869 31 176381 30 176893 29 177405 28 177917 27 178429 26 178942 23 179454 23 179966 22 180478 21 180990 18 181502 15 182014 14 182527 13 183040 2 183046 5 183561 2
20200506_151601, 58573 8 59084 10 59596 12 60108 13 60620 14 61132 15 61644 16 62156 17 62668 21 63180 24 63692 26 64204 32 64717 33 65229 37 65742 37 66254 38 66766 40 67278 42 67791 42 68303 43 68815 43 69328 44 69840 45 70352 46 70865 47 71378 47 71890 48 72402 51 72915 52 73428 51 73941 51 74454 51 74967 50 75480 49 75993 48 76506 47 77018 46 77531 44 78044 42 78556 41 79069 40 79581 40 80094 38 80607 36 81120 34 81633 32 82146 28 82659 26 83172 23 83684 21 84198 17 84716 8
20200506_151601, 225632 13 226142 17 226653 19 227164 21 227676 21 228188 21 228699 23 229211 23 229723 25 230235 28 230747 29 231259 30 231771 30 232283 30 232795 30 233307 30 233819 30 234331 30 234843 30 235355 30 235867 29 236379 29 236891 29 237403 28 237915 27 238427 24 238939 23 239451 22 239963 21 240475 21 240988 20 241500 20 242012 19 242524 18 243037 17 243549 17 244061 16 244573 15 245086 13 245599 11 246112 10 246626 7 247139 4
20200506_151601, 73854 6 74365 8 74876 10 75387 13 75899 15 76410 16 76922 17 77433 19 77944 21 78455 24 78966 26 79476 29 79987 31 80499 31 81010 33 81522 35 82034 36 82546 37 83058 37 83570 38 84082 38 84594 38 85106 38 85618 39 86130 39 86642 38 87154 37 87666 36 88178 36 88690 36 89202 35 89714 34 90226 33 90739 31 91251 31 91763 29 92275 28 92787 27 93300 25 93814 22 94327 20 94840 18 95353 16 95865 15 96378 14 96892 10
20200506_151601, 792 1 1302 4 1813 6 2324 7 2836 8 3348 8 3860 8 4371 9 4883 9 5394 10 5906 10 6418 10 6929 11 7441 11 7952 12 8463 13 8974 14 9486 14 9997 15 10014 1 10508 16 10526 1 11019 17 11038 1 11531 17 11550 1 12042 17 12062 1 12553 18 12574 1 13064 19 13086 1 13575 21 13598 1 14085 26 14596 27 15107 29 15618 30 16130 30 16641 31 17152 32 17664 32 18175 33 18686 34 19198 34 19710 34 20222 34 20734 34 21246 34 21758 34 22270 34 22782 34 23294 34 23805 35 24317 35 24829 34 25341 34 25853 34 26365 33 26877 33 27388 33 27900 32 28412 31 28924 31 29436 31 29948 30 30459 30 30971 30 31483 29 31995 29 32508 27 33020 26 33532 22 34044 21 34557 19 35069 18 35583 14 36096 11 36608 10 37122 3
